primary_isin,conm,year,zscore,zscore_zone,n_incidents,esg_weight_score_w,e_weight_score_w,s_weight_score_w,g_weight_score_w,log_assets,leverage,roa,sic,industry
US04247X1028,ARMSTRONG WORLD INDUSTRIES,2020,4.30911682679029,Safe,0.0,0.0,0.0,0.0,0.0,7.309413148747347,0.75564186700596,0.15951248911806068,3290.0,3.0
US04247X1028,ARMSTRONG WORLD INDUSTRIES,2019,2.364753158479563,Grey,0.0,0.0,0.0,0.0,0.0,7.536097236175967,0.8605817987723512,0.10221510541766747,3290.0,3.0
US04247X1028,ARMSTRONG WORLD INDUSTRIES,2018,2.5928343231684323,Grey,1.0,6.0,3.0,3.0,0.0,7.536097236175967,0.7761942887643448,0.10210835334934615,3290.0,3.0
US1170431092,BRUNSWICK CORP,2021,4.211892087226035,Safe,0.0,0.0,0.0,0.0,0.0,8.235254593591522,0.5995332307855513,0.1439028271362648,3510.0,3.0
US1170431092,BRUNSWICK CORP,2020,3.8408230654854396,Safe,0.0,0.0,0.0,0.0,0.0,8.179031528517761,0.635029738525418,0.13876108180900013,3510.0,3.0
US1170431092,BRUNSWICK CORP,2019,3.23128519709866,Safe,2.0,6.0,2.0,4.0,0.0,8.363272485143034,0.6307254357514525,0.1149870499568332,3510.0,3.0
US1170431092,BRUNSWICK CORP,2018,4.345112472023176,Safe,0.0,0.0,0.0,0.0,0.0,8.119458129369983,0.5584241557977488,0.14936573164195105,3510.0,3.0
US2358252052,DANA INC,2021,1.4876638895141434,Distress,2.0,2.0,0.0,2.0,0.0,8.906122330884303,0.7269522776572668,0.02535249457700651,3714.0,3.0
US2358252052,DANA INC,2020,1.9363120879889522,Grey,0.0,0.0,0.0,0.0,0.0,8.884748726451182,0.7042936288088643,0.08642659279778393,3714.0,3.0
US2358252052,DANA INC,2019,2.029661130914392,Grey,1.0,2.0,0.0,2.0,0.0,8.685922794690725,0.739438999662048,0.10983440351470092,3714.0,3.0
US2358252052,DANA INC,2018,2.1611926915619337,Grey,0.0,0.0,0.0,0.0,0.0,8.638525476583762,0.7942948263642806,0.09815733522324592,3714.0,3.0
US8545021011,STANLEY BLACK & DECKER INC,2021,2.6809329006961358,Grey,3.0,4.0,2.0,2.0,0.0,10.067615436971435,0.5304141931486911,0.0816420057454925,3540.0,3.0
US8545021011,STANLEY BLACK & DECKER INC,2020,2.63754405773381,Grey,2.0,2.0,2.0,0.0,0.0,9.932929843136085,0.5561306235009662,0.08527135546643622,3540.0,3.0
US8545021011,STANLEY BLACK & DECKER INC,2019,2.2965597899856838,Grey,5.0,7.0,0.0,4.0,3.0,9.873492155000728,0.59604802143446,0.08639736191261335,3540.0,3.0
US8545021011,STANLEY BLACK & DECKER INC,2018,2.749737147789919,Grey,4.0,13.0,4.0,6.0,3.0,9.856443113701138,0.5649924789962211,0.0900738473472083,3540.0,3.0
US4128221086,HARLEY-DAVIDSON INC,2021,1.0513359644263673,Distress,3.0,0.0,0.0,0.0,0.0,9.393628211768315,0.8565612994720248,0.03214951524907038,3751.0,3.0
US4128221086,HARLEY-DAVIDSON INC,2020,1.4924294747402032,Distress,6.0,9.0,2.0,7.0,0.0,9.261903734891945,0.8286500992243754,0.07681627908545074,3751.0,3.0
US4128221086,HARLEY-DAVIDSON INC,2019,1.5049880043955355,Distress,8.0,8.0,0.0,8.0,0.0,9.274878643113723,0.8336766468548044,0.09497992811324264,3751.0,3.0
US4128221086,HARLEY-DAVIDSON INC,2018,1.7957940879789933,Distress,7.0,10.0,6.0,4.0,0.0,9.207704100063022,0.8150669148649429,0.10743920987274021,3751.0,3.0
US6081901042,MOHAWK INDUSTRIES INC,2021,2.8127184230034006,Grey,1.0,2.0,0.0,0.0,2.0,9.570023357218975,0.4038730851757544,0.055799545930132366,2273.0,2.0
US6081901042,MOHAWK INDUSTRIES INC,2020,2.9197235468946414,Grey,2.0,4.0,0.0,0.0,4.0,9.502090160043767,0.39294522615017313,0.06987049813695403,2273.0,2.0
US6081901042,MOHAWK INDUSTRIES INC,2019,2.7152986546011224,Grey,3.0,10.0,2.0,4.0,4.0,9.480376898458141,0.4320185404778626,0.09079500971171887,2273.0,2.0
US6081901042,MOHAWK INDUSTRIES INC,2018,4.404211137228967,Safe,3.0,5.0,1.0,4.0,0.0,9.40061794556769,0.41326513021696093,0.11710989790450534,2273.0,2.0
US50105F1057,KRONOS WORLDWIDE INC,2021,1.9826447156863143,Grey,0.0,0.0,0.0,0.0,0.0,7.619576999806891,0.6089262041537782,0.058329650905877155,2810.0,2.0
US50105F1057,KRONOS WORLDWIDE INC,2020,2.0946427494853657,Grey,0.0,0.0,0.0,0.0,0.0,7.584163135537784,0.5848509512666599,0.07269305117509411,2810.0,2.0
US50105F1057,KRONOS WORLDWIDE INC,2019,2.386451237990329,Grey,0.0,0.0,0.0,0.0,0.0,7.549135368720199,0.5575575575575575,0.16827353669458933,2810.0,2.0
US50105F1057,KRONOS WORLDWIDE INC,2018,3.284350569481864,Safe,0.0,0.0,0.0,0.0,0.0,7.509554420082777,0.5865490024117517,0.1851567638675729,2810.0,2.0
US4523081093,ILLINOIS TOOL WORKS,2021,6.757451950680923,Safe,2.0,1.0,1.0,0.0,0.0,9.65585917954152,0.7961824237765821,0.18460158852165,3560.0,3.0
US4523081093,ILLINOIS TOOL WORKS,2020,6.808548626897048,Safe,2.0,2.0,0.0,2.0,0.0,9.620394932418154,0.798911600743297,0.2257764799575259,3560.0,3.0
US4523081093,ILLINOIS TOOL WORKS,2019,5.980657105304185,Safe,2.0,4.0,0.0,4.0,0.0,9.607168286688683,0.7809011432414257,0.2410221923335575,3560.0,3.0
US4523081093,ILLINOIS TOOL WORKS,2018,6.215790472836553,Safe,0.0,0.0,0.0,0.0,0.0,9.728002573001161,0.7265196662693683,0.20256257449344459,3560.0,3.0
US05368V1061,AVIENT CORP,2021,2.0526480589661755,Grey,1.0,2.0,0.0,0.0,2.0,8.491157176865396,0.648557642952469,0.0539985627758957,2821.0,2.0
US05368V1061,AVIENT CORP,2020,2.559631846004526,Grey,0.0,0.0,0.0,0.0,0.0,8.09385938476559,0.678397947025937,0.06980722817951303,2821.0,2.0
US05368V1061,AVIENT CORP,2019,2.704220745674336,Grey,0.0,0.0,0.0,0.0,0.0,7.909966793363893,0.8014908383211543,0.11636617339257517,2821.0,2.0
US05368V1061,AVIENT CORP,2018,2.9624117053399424,Grey,0.0,0.0,0.0,0.0,0.0,7.903337667330703,0.7784349240379994,0.11337005138062321,2821.0,2.0
US0231351067,AMAZON.COM INC,2021,5.998318156079007,Safe,504.0,180.60000000000036,47.0,83.0,58.30000000000018,12.679806807677076,0.709198461993493,0.06947492955992465,5961.0,5.0
US0231351067,AMAZON.COM INC,2020,5.069834706037693,Safe,404.0,180.60000000000036,47.0,83.0,58.30000000000018,12.324961735949076,0.7244814604347208,0.06293951555618696,5961.0,5.0
US0231351067,AMAZON.COM INC,2019,5.589610742991078,Safe,288.0,180.60000000000036,47.0,83.0,58.30000000000018,11.99934978371168,0.732250012296493,0.07526683389897201,5961.0,5.0
US0231351067,AMAZON.COM INC,2018,4.8256651834222914,Safe,221.0,180.60000000000036,28.0,83.0,58.30000000000018,11.78532383439027,0.788980275683497,0.03011194882339502,5961.0,5.0
US45256B1017,IMPAX LABORATORIES INC,2018,1.1966800546718472,Distress,2.0,6.0,0.0,0.0,6.0,7.209562125479314,0.8614659957078369,0.02087841337970843,2834.0,2.0
US98979V1026,ZOVIO INC,2021,5.088595194337179,Safe,0.0,0.0,0.0,0.0,0.0,5.089483442413934,0.632890283064486,-0.3483007451675697,8200.0,8.0
US98979V1026,ZOVIO INC,2020,3.775425594584234,Safe,2.0,2.0,0.0,0.0,2.0,5.526002588843514,0.60446633458331,-0.11286569813462968,8200.0,8.0
US98979V1026,ZOVIO INC,2019,5.3012504171327794,Safe,0.0,0.0,0.0,0.0,0.0,5.600242522987823,0.52646460748371,0.04461356923396612,8200.0,8.0
US02553E1064,AMERN EAGLE OUTFITTERS INC,2021,2.9318672353968678,Grey,6.0,18.0,2.0,12.0,4.0,8.142006820509,0.6836313317258675,0.002469135083611709,5600.0,5.0
US02553E1064,AMERN EAGLE OUTFITTERS INC,2020,3.2272180581951413,Safe,1.0,2.0,0.0,2.0,0.0,8.110631181931662,0.6251206559719336,0.0744271225912742,5600.0,5.0
US02553E1064,AMERN EAGLE OUTFITTERS INC,2019,7.833467836964832,Safe,1.0,2.0,1.0,1.0,0.0,7.551910725058719,0.32354214454511926,0.17794521109311973,5600.0,5.0
US02553E1064,AMERN EAGLE OUTFITTERS INC,2018,7.921436367257654,Safe,1.0,2.0,0.0,2.0,0.0,7.5051143155310625,0.3135593920210889,0.17349267444542874,5600.0,5.0
US7512121010,RALPH LAUREN CORP,2021,2.616786263635674,Grey,12.0,32.0,2.0,25.0,5.0,8.973161281697509,0.6698066561014263,0.02140095087163233,2300.0,2.0
US7512121010,RALPH LAUREN CORP,2020,3.2366007795139664,Safe,31.0,96.0,14.0,71.0,11.0,8.893009759923247,0.6300635997747223,0.08677316996112586,2300.0,2.0
US7512121010,RALPH LAUREN CORP,2019,4.607866450431909,Safe,5.0,10.0,6.0,4.0,0.0,8.690103938456005,0.4468600659621727,0.121979538264791,2320.0,2.0
US7512121010,RALPH LAUREN CORP,2018,4.317562212928014,Safe,3.0,5.0,0.0,5.0,0.0,8.723280101760453,0.4372080152361109,0.10805267527224781,2320.0,2.0
US0325111070,ANADARKO PETROLEUM CORP,2019,0.9748044357355403,Distress,16.0,59.0,23.0,26.0,10.0,10.606015594901825,0.7289726570239746,0.05894590846047157,1311.0,1.0
US0325111070,ANADARKO PETROLEUM CORP,2018,0.8654588645973789,Distress,18.0,100.0,38.0,38.0,24.0,10.647494183386883,0.6723375944494606,-0.03775602338069667,1311.0,1.0
US0536111091,AVERY DENNISON CORP,2021,4.088912901465566,Safe,0.0,0.0,0.0,0.0,0.0,8.713565571432852,0.7559295846414307,0.14181692664244974,2670.0,2.0
US0536111091,AVERY DENNISON CORP,2020,4.003043843351207,Safe,0.0,0.0,0.0,0.0,0.0,8.610647103967496,0.7806442209590438,0.15006923189039498,2670.0,2.0
US0536111091,AVERY DENNISON CORP,2019,3.652514333069277,Safe,2.0,6.0,0.0,6.0,0.0,8.552270718028934,0.8155287300820859,0.1521970062771608,2670.0,2.0
US0536111091,AVERY DENNISON CORP,2018,3.7976702224431986,Safe,2.0,8.0,0.0,8.0,0.0,8.544399714654423,0.7963363117833713,0.1341275866767895,2670.0,2.0
US0326541051,ANALOG DEVICES INC,2021,4.486711959774261,Safe,0.0,0.0,0.0,0.0,0.0,9.974393399784308,0.441139928853312,0.07502486305233741,3674.0,3.0
US0326541051,ANALOG DEVICES INC,2020,3.736619165991008,Safe,1.0,1.0,0.0,1.0,0.0,9.970849007319563,0.452653461533805,0.0844340350497164,3674.0,3.0
US0326541051,ANALOG DEVICES INC,2019,3.063571445893325,Safe,0.0,0.0,0.0,0.0,0.0,9.925776253654966,0.4626572737045227,0.09626764181656927,3674.0,3.0
US0326541051,ANALOG DEVICES INC,2018,2.638507031955121,Grey,0.0,0.0,0.0,0.0,0.0,9.959030768201082,0.5193510860782694,0.07256187818966993,3674.0,3.0
US6512291062,NEWELL BRANDS INC,2021,1.0405085865079364,Distress,1.0,1.0,0.0,0.0,1.0,9.595670797663967,0.7346938775510204,0.06224489795918367,3990.0,3.0
US6512291062,NEWELL BRANDS INC,2020,1.0472863580737064,Distress,5.0,3.0,0.0,1.0,2.0,9.657778811561771,0.6806035033883135,0.05398286664109449,3990.0,3.0
US6512291062,NEWELL BRANDS INC,2019,1.03257270591048,Distress,2.0,3.0,0.0,2.0,1.0,9.78230248653133,0.7020952337946761,0.04109186968007044,3990.0,3.0
US6512291062,NEWELL BRANDS INC,2018,1.327148751441434,Distress,0.0,0.0,0.0,0.0,0.0,10.408390672850349,0.5720209443044469,0.05348040621086146,3990.0,3.0
US55003T1079,LL FLOORING HOLDINGS INC,2021,3.76278771967974,Safe,3.0,6.0,2.0,2.0,2.0,6.51522811357498,0.66247990651711,0.08702035150990291,5211.0,5.0
US55003T1079,LL FLOORING HOLDINGS INC,2019,3.4198164657156402,Safe,4.0,13.0,3.0,0.0,10.0,6.166503399267928,0.6900258034938814,0.03185375075969944,5211.0,5.0
US55003T1079,LL FLOORING HOLDINGS INC,2020,2.7752011087472286,Grey,2.0,4.0,0.0,2.0,2.0,6.391932188655854,0.7294503942054567,0.03387700521300853,5211.0,5.0
US55003T1079,LL FLOORING HOLDINGS INC,2018,5.834626529652745,Safe,5.0,4.0,4.0,0.0,0.0,6.020525652703561,0.5183802139753405,0.005226451149600165,5211.0,5.0
US53630X1046,LIPOCINE INC,2020,-11.370219937140506,Distress,0.0,0.0,0.0,0.0,0.0,3.0281026535844418,0.6801302268796418,-0.6562213856953911,2834.0,2.0
US53630X1046,LIPOCINE INC,2019,-8.617711333382863,Distress,0.0,0.0,0.0,0.0,0.0,3.084292450533471,0.547573374256666,-0.5431613274506043,2834.0,2.0
US53630X1046,LIPOCINE INC,2018,-1.9409361466887907,Distress,1.0,2.0,0.0,0.0,2.0,3.270519058020039,0.25054294175715697,-0.8378282329713722,2834.0,2.0
US53630X1046,LIPOCINE INC,2021,-5.246293880692897,Distress,0.0,0.0,0.0,0.0,0.0,3.271582120499135,0.3948645130753756,-0.7098568216779079,2834.0,2.0
US67577C1053,OCUGEN INC,2021,30.18680011433259,Safe,1.0,0.0,0.0,0.0,0.0,3.3455437174713207,0.21281414377556981,-0.5218074225599064,2836.0,2.0
US67577C1053,OCUGEN INC,2020,-3.431593683722357,Distress,0.0,0.0,0.0,0.0,0.0,2.879591638419177,0.34443981674302376,-0.842684595704171,2836.0,2.0
US9699041011,WILLIAMS-SONOMA INC,2021,4.145255132180076,Safe,5.0,8.0,4.0,2.0,2.0,8.447290763551123,0.645776698279324,0.20361674887330566,5961.0,5.0
US9699041011,WILLIAMS-SONOMA INC,2019,4.541550513846369,Safe,1.0,1.0,0.0,0.0,1.0,7.9423067990374285,0.5891297206670545,0.15498655453341884,5961.0,5.0
US9699041011,WILLIAMS-SONOMA INC,2018,4.698005794374966,Safe,1.0,0.0,0.0,0.0,0.0,7.932630962428725,0.5679560505989593,0.1682247754553623,5961.0,5.0
US9699041011,WILLIAMS-SONOMA INC,2020,3.306184817049103,Safe,4.0,14.0,0.0,6.0,8.0,8.307716324079104,0.6951536269234507,0.11491592835002697,5961.0,5.0
US92511U1025,VERRA MOBILITY CORP,2021,1.8020086606379242,Distress,1.0,1.0,0.0,0.0,1.0,7.221342643065891,0.769204834256669,0.03018667836834695,7374.0,7.0
US92511U1025,VERRA MOBILITY CORP,2019,1.3986473382944595,Distress,0.0,0.0,0.0,0.0,0.0,7.2047312787826225,0.7753868096190986,0.05786807239532326,7374.0,7.0
US92511U1025,VERRA MOBILITY CORP,2020,1.9267747229424017,Grey,0.0,0.0,0.0,0.0,0.0,7.250228047775085,0.7588882115294161,0.07336655710495614,7374.0,7.0
US6102361010,MONRO INC,2021,2.218668702556314,Grey,0.0,0.0,0.0,0.0,0.0,7.502635613103585,0.5862246345375408,0.03987053858729428,7500.0,7.0
US6102361010,MONRO INC,2019,4.115247142437211,Safe,0.0,0.0,0.0,0.0,0.0,7.18028919526162,0.4669539003633349,0.09878624204442926,7500.0,7.0
US6102361010,MONRO INC,2020,2.5937937665520705,Grey,0.0,0.0,0.0,0.0,0.0,7.625817974117229,0.6416416641090787,0.05297695926286817,7500.0,7.0
US6102361010,MONRO INC,2018,3.8117713910263475,Safe,1.0,1.0,0.0,1.0,0.0,7.106140455543692,0.4841927986132997,0.10874304023531885,7500.0,7.0
US0576652004,BALCHEM CORP  -CL B,2021,8.527476720938253,Safe,1.0,2.0,0.0,2.0,0.0,7.062057090245608,0.2895844466193132,0.09811441163175487,2834.0,2.0
US0576652004,BALCHEM CORP  -CL B,2019,7.174117506359431,Safe,0.0,0.0,0.0,0.0,0.0,6.8899527501548175,0.29524178304487164,0.10912462870215162,2834.0,2.0
US0576652004,BALCHEM CORP  -CL B,2020,6.498691723661643,Safe,0.0,0.0,0.0,0.0,0.0,7.053310840669079,0.35651243162046303,0.09023935650118285,2834.0,2.0
US0576652004,BALCHEM CORP  -CL B,2018,6.203242867523539,Safe,0.0,0.0,0.0,0.0,0.0,6.87175082810785,0.3598402301283887,0.10134947220734801,2834.0,2.0
US12648L6011,CTI BIOPHARMA CORP,2021,-49.609653189729194,Distress,0.0,0.0,0.0,0.0,0.0,4.081613869743283,0.3127006747823698,-0.7480812486049347,2836.0,2.0
US12648L6011,CTI BIOPHARMA CORP,2020,-69.22906940743484,Distress,0.0,0.0,0.0,0.0,0.0,3.856087373097843,0.6125756266205704,-0.8625108038029387,2836.0,2.0
US12648L6011,CTI BIOPHARMA CORP,2019,-34.24360810349379,Distress,0.0,0.0,0.0,0.0,0.0,4.5090116464283705,0.4106888413928222,-0.3588810223528364,2836.0,2.0
US12648L6011,CTI BIOPHARMA CORP,2018,-55.46215228025032,Distress,0.0,0.0,0.0,0.0,0.0,4.023313901566718,0.7068469190686149,-0.6510767773202638,2836.0,2.0
US76116A3068,RESOLUTE ENERGY CORP,2018,-1.0795074274576175,Distress,0.0,0.0,0.0,0.0,0.0,6.466023410503045,1.1159159524054325,0.0787696947604226,1311.0,1.0
US1921085049,COEUR MINING INC,2020,-1.6328322565606317,Distress,2.0,2.0,2.0,0.0,0.0,7.229574975242381,0.5161855631218102,-0.2501095285485074,1040.0,1.0
US1921085049,COEUR MINING INC,2019,-1.057056883192089,Distress,1.0,1.0,1.0,0.0,0.0,7.4462933413146635,0.5021827737226278,-0.009847007299270072,1044.0,1.0
US1921085049,COEUR MINING INC,2018,-0.4943954114512827,Distress,1.0,2.0,1.0,1.0,0.0,7.4396621240592,0.5209328846238629,0.025409496377503785,1044.0,1.0
US1921085049,COEUR MINING INC,2021,0.05260077729856527,Distress,2.0,8.0,4.0,4.0,0.0,7.247776211527093,0.5060609967257298,0.073778986407897,1040.0,1.0
US64115T1043,NETSCOUT SYSTEMS INC,2021,1.721917767095844,Distress,1.0,1.0,0.0,1.0,0.0,8.034643346521953,0.3498365336180624,0.01296515634491374,7373.0,7.0
US64115T1043,NETSCOUT SYSTEMS INC,2020,1.4678778134246744,Distress,0.0,0.0,0.0,0.0,0.0,8.046069895577743,0.37897223620679105,0.006628739020600204,7373.0,7.0
US64115T1043,NETSCOUT SYSTEMS INC,2019,1.4945207424122615,Distress,0.0,0.0,0.0,0.0,0.0,8.092849193235265,0.36836795419196483,-0.002008566376574391,7373.0,7.0
US64115T1043,NETSCOUT SYSTEMS INC,2018,1.8102350113469354,Grey,0.0,0.0,0.0,0.0,0.0,8.122551696105878,0.3858644282742308,0.0011850592292127786,7373.0,7.0
US4937321010,KFORCE INC,2020,8.540833297550513,Safe,1.0,1.0,0.0,1.0,0.0,5.945747780210999,0.56113348638898,0.20165562479501475,7363.0,7.0
US4937321010,KFORCE INC,2021,7.043395217316376,Safe,0.0,0.0,0.0,0.0,0.0,6.173888182025121,0.6243912418145117,0.16753192262169425,7363.0,7.0
US4937321010,KFORCE INC,2019,8.104110203797426,Safe,1.0,4.0,0.0,2.0,2.0,5.942557876151898,0.5569164113416932,0.2149230866420291,7363.0,7.0
US4937321010,KFORCE INC,2018,6.914566945539898,Safe,0.0,0.0,0.0,0.0,0.0,5.954032633099117,0.6505969232690787,0.17259513301969273,7363.0,7.0
US92849E1010,VITAMIN SHOPPE INC,2019,4.102969612536585,Safe,0.0,0.0,0.0,0.0,0.0,5.963782407832418,0.5146838659138989,0.04304535932116914,5400.0,5.0
US92849E1010,VITAMIN SHOPPE INC,2018,3.4859271308070365,Safe,1.0,1.0,0.0,0.0,1.0,6.193901182380161,0.6002745763197362,0.04631378221719355,5400.0,5.0
US5335351004,LINCOLN EDUCATIONAL SERVICES,2021,2.089071890748656,Grey,0.0,0.0,0.0,0.0,0.0,5.506103595541204,0.5797177698927363,0.036298380847506015,8200.0,8.0
US5335351004,LINCOLN EDUCATIONAL SERVICES,2020,1.4067228963398355,Distress,0.0,0.0,0.0,0.0,0.0,5.276904743904609,0.7169380221089221,0.023982994716655628,8200.0,8.0
US5335351004,LINCOLN EDUCATIONAL SERVICES,2019,1.647850082772207,Distress,0.0,0.0,0.0,0.0,0.0,4.99069105677385,0.7270162560429476,-0.023398019693504427,8200.0,8.0
US5335351004,LINCOLN EDUCATIONAL SERVICES,2018,1.4255166715617231,Distress,0.0,0.0,0.0,0.0,0.0,5.051220460574964,0.7048378679620909,-0.04084065123411055,8200.0,8.0
US68628V3087,ORION GROUP HOLDINGS INC,2021,2.3050626076346035,Grey,2.0,8.0,0.0,8.0,0.0,6.028733838244464,0.6149245875675114,0.04235264577282352,1600.0,1.0
US68628V3087,ORION GROUP HOLDINGS INC,2020,2.249006435827418,Grey,3.0,11.0,0.0,11.0,0.0,5.9810201942460335,0.6504416934282906,0.013093778808846025,1600.0,1.0
US68628V3087,ORION GROUP HOLDINGS INC,2019,2.045079697819654,Grey,2.0,13.0,6.0,7.0,0.0,5.748978887442464,0.5474638028574168,-0.0544667114136862,1600.0,1.0
US68628V3087,ORION GROUP HOLDINGS INC,2018,2.3939377453067383,Grey,0.0,0.0,0.0,0.0,0.0,6.07370100060676,0.4662496970815975,0.0019940685691865628,1600.0,1.0
US4198791018,HAWAIIAN HOLDINGS INC,2020,1.4769397900522219,Distress,0.0,0.0,0.0,0.0,0.0,8.325457217741565,0.737849632047892,0.0793571209783106,4512.0,4.0
US4198791018,HAWAIIAN HOLDINGS INC,2021,-0.04135188640289683,Distress,0.0,0.0,0.0,0.0,0.0,8.288793349981315,0.8491321081037598,-0.1770092231581964,4512.0,4.0
US4198791018,HAWAIIAN HOLDINGS INC,2019,1.8364079246749527,Grey,0.0,0.0,0.0,0.0,0.0,8.070170193082982,0.7034410441443938,0.10939278230995862,4512.0,4.0
US4198791018,HAWAIIAN HOLDINGS INC,2018,2.504838407924206,Grey,0.0,0.0,0.0,0.0,0.0,7.958867421050239,0.6622380832993278,0.17736083006303519,4512.0,4.0
US8085411069,MATIV HOLDINGS INC,2021,2.454722068013078,Grey,0.0,0.0,0.0,0.0,0.0,7.368907348504555,0.5901318695185815,0.09256104486087449,2621.0,2.0
US8085411069,MATIV HOLDINGS INC,2020,2.6084897620709495,Grey,0.0,0.0,0.0,0.0,0.0,7.294852729732116,0.593871033498675,0.09458449412244342,2621.0,2.0
US8085411069,MATIV HOLDINGS INC,2019,2.222160759919664,Grey,0.0,0.0,0.0,0.0,0.0,7.291315551702252,0.6195704057279237,0.09321513808387316,2621.0,2.0
US8085411069,MATIV HOLDINGS INC,2018,2.4165900467213515,Grey,0.0,0.0,0.0,0.0,0.0,7.341807843942214,0.6455753646677471,0.08622366288492707,2621.0,2.0
US9134561094,UNIVERSAL CORP/VA,2021,3.0432172916246865,Safe,0.0,0.0,0.0,0.0,0.0,7.7591550009351815,0.4242234163021516,0.07384056869479966,5150.0,5.0
US9134561094,UNIVERSAL CORP/VA,2020,3.438021498617295,Safe,1.0,1.0,0.0,1.0,0.0,7.660077089451693,0.3921112573264162,0.06661162768438805,5150.0,5.0
US9134561094,UNIVERSAL CORP/VA,2019,3.815526225281724,Safe,0.0,0.0,0.0,0.0,0.0,7.6658396512,0.3531369070834958,0.08507142374966248,5150.0,5.0
US9134561094,UNIVERSAL CORP/VA,2018,3.5989406496947205,Safe,0.0,0.0,0.0,0.0,0.0,7.682312846899844,0.36120927847601625,0.07907611803201281,5150.0,5.0
US2186811046,CORE MARK HOLDING CO INC,2021,8.416748980240827,Safe,0.0,0.0,0.0,0.0,0.0,7.578503464598604,0.6767278866322197,0.04916355450964342,5190.0,5.0
US2186811046,CORE MARK HOLDING CO INC,2020,8.443396793742075,Safe,1.0,0.0,0.0,0.0,0.0,7.549293325808852,0.6882111251580277,0.05035819637589548,5190.0,5.0
US2186811046,CORE MARK HOLDING CO INC,2019,9.224499533852065,Safe,0.0,0.0,0.0,0.0,0.0,7.4188408689539855,0.6596842926595042,0.04489526438989257,5190.0,5.0
US2186811046,CORE MARK HOLDING CO INC,2018,8.445162703543474,Safe,0.0,0.0,0.0,0.0,0.0,7.486333004798946,0.6885273492286115,0.0317531556802244,5190.0,5.0
US4529071080,IMMUNOMEDICS INC,2020,3.352111654866757,Safe,1.0,1.0,0.0,0.0,1.0,6.511332168525337,0.6021717317580786,-0.48358993750390794,2835.0,2.0
US4529071080,IMMUNOMEDICS INC,2019,4.8812122965695535,Safe,0.0,0.0,0.0,0.0,0.0,6.500047157198552,0.39822004206735295,-0.21236635635594944,2835.0,2.0
US4529071080,IMMUNOMEDICS INC,2018,1.2181599734259654,Distress,0.0,0.0,0.0,0.0,0.0,5.097259373873779,1.3657618423723497,-0.4868520603052167,2835.0,2.0
US45174J5092,IHEARTMEDIA INC,2021,0.22982358666420924,Distress,0.0,0.0,0.0,0.0,0.0,9.127389213858143,0.8858175102556667,0.0013552160005893756,4832.0,4.0
US45174J5092,IHEARTMEDIA INC,2020,0.6918840166360918,Distress,2.0,2.0,0.0,2.0,0.0,9.30765753643877,0.7327452552599337,0.05738338799061691,4832.0,4.0
US5486611073,LOWE'S COS INC,2021,4.362573942723144,Safe,22.0,10.0,2.0,4.0,4.0,10.752270024627522,0.9692521664705253,0.2320958596341072,5211.0,5.0
US5486611073,LOWE'S COS INC,2020,3.8850538282397062,Safe,21.0,25.0,2.0,18.0,5.0,10.583346838769138,0.9500392693369816,0.15996554432368068,5211.0,5.0
US5486611073,LOWE'S COS INC,2019,4.092926988560004,Safe,10.0,9.0,0.0,5.0,4.0,10.44897543856412,0.8944012982496813,0.14017039527066188,5211.0,5.0
US5486611073,LOWE'S COS INC,2018,4.368923572014719,Safe,15.0,4.0,1.0,3.0,0.0,10.471411588341995,0.8335836332209345,0.18576974299396445,5211.0,5.0
US8793691069,TELEFLEX INC,2021,4.279195158338149,Safe,1.0,0.0,0.0,0.0,0.0,8.875365274083288,0.5335296080745366,0.06521568015027908,3841.0,3.0
US8793691069,TELEFLEX INC,2020,4.505213621184303,Safe,1.0,2.0,0.0,2.0,0.0,8.750020899548588,0.5278280521472879,0.07955092221331195,3841.0,3.0
US8793691069,TELEFLEX INC,2019,3.131559554276156,Safe,1.0,0.0,0.0,0.0,0.0,8.744964577763822,0.595415476065512,0.07380290924278164,3841.0,3.0
US8793691069,TELEFLEX INC,2018,2.968431228337496,Grey,1.0,0.0,0.0,0.0,0.0,8.729476705419804,0.6068051208349052,0.07434774646638707,3841.0,3.0
US9297401088,WABTEC CORP,2020,1.9150730002746728,Grey,2.0,6.0,0.0,2.0,4.0,9.849305880272142,0.4724717855596964,0.061733934396807466,3743.0,3.0
US9297401088,WABTEC CORP,2019,2.2540626536922908,Grey,0.0,0.0,0.0,0.0,0.0,9.065341651583147,0.6682856539665823,0.06318906391016824,3743.0,3.0
US9297401088,WABTEC CORP,2018,2.8014964871921597,Grey,2.0,4.0,0.0,1.0,3.0,8.791938949399686,0.5701306082997213,0.0771633044477339,3743.0,3.0
US9297401088,WABTEC CORP,2021,1.8591277663582515,Grey,1.0,4.0,2.0,2.0,0.0,9.823117708025837,0.4498523395377821,0.04659026253759246,3743.0,3.0
US62914B1008,NIC INC,2021,8.840315943646601,Safe,0.0,0.0,0.0,0.0,0.0,6.142787661709243,0.36868820649985246,0.18829156518050003,7370.0,7.0
US62914B1008,NIC INC,2020,10.45930954454708,Safe,0.0,0.0,0.0,0.0,0.0,5.895391326261872,0.3213139455622739,0.17943255169597006,7370.0,7.0
US62914B1008,NIC INC,2019,8.147864406466173,Safe,0.0,0.0,0.0,0.0,0.0,5.741482801839027,0.3182889677514926,0.244939232141592,7370.0,7.0
